,FIPS,Pop2010,LAPOP05_10,TractWhite,TractBlack,TractAsian,TractAIAN,TractHispanic,lawhite,lablack,laaian,laasian,lahisp,total_est,aian_est,asian_est,black_est,hisp_est,nhwhite_est,Fast Food,Restaurant,Grocery,Convenience,Market,metric,white_metric,black_metric,aian_metric,asian_metric,hisp_metric,AREA,la
1763,33001,60088,11264.0,58059.0,279.0,699.0,126.0,724.0,0.18410582338655507,0.34050179211469533,0.38626609442060084,0.2857142857142857,0.22099447513812154,8.6386375,70.329674,12.438625,11.188811,11.31579,8.3281946,47,85,10,36,16.0,0.2695022492285357,2.154856633650312,0.7048618865568254,0.7192548139695542,0.5380579911368089,0.30629826162880075,1036.59,0.18745839435494607
1764,33003,47818,734.0,46627.0,139.0,305.0,132.0,473.0,0.015463143672121303,0.007194244604316547,0.009836065573770493,0.0,0.004228329809725159,9.5712919,33.466137,0.0,0.0,52.567238,9.0021791,46,106,15,45,7.0,0.04608664195018476,0.1623316589721113,0.0,0.0,0.0,0.011940330704237357,2411.44,0.015349868250449622
1765,33005,77117,20792.0,74239.0,390.0,921.0,193.0,1090.0,0.2677837794151322,0.29743589743589743,0.40608034744842564,0.18652849740932642,0.29174311926605506,10.036525,6.7961164,18.226002,18.217054,18.590399,9.8083267,51,59,13,45,5.0,0.4561658156989182,0.3067879527754336,0.9138565348755788,1.2470484981455132,0.5845573543087513,0.48237942011619905,1830.24,0.26961629731447023
1766,33007,33055,8543.0,32045.0,148.0,165.0,128.0,401.0,0.25607739116866907,0.6148648648648649,0.2787878787878788,0.234375,0.32169576059850374,12.0875,30.578512,0.0,70.370369,33.333336,11.462656,25,34,12,27,3.0,1.1341064398085534,2.842704188333326,0.0,7.122095623547532,2.836182347602481,1.3386735466582373,4648.23,0.25844804114354863
1767,33009,89118,18402.0,83386.0,828.0,2633.0,329.0,1600.0,0.19908617753579738,0.4033816425120773,0.3239650588682112,0.2765957446808511,0.285625,9.7939959,5.4054055,16.854507,33.162395,6.6465259,9.4474955,78,135,29,63,8.0,0.6581002855971646,0.35018855956993306,2.2124056060991926,3.4960418793418864,0.5982363006876372,0.8781030337691321,4425.65,0.20649027132565811
1768,33011,400721,223980.0,362153.0,8298.0,12954.0,961.0,21241.0,0.5589681709111894,0.5443480356712461,0.6514590088003706,0.5244536940686785,0.47219999058424744,7.2361579,5.4298644,6.6127682,23.812763,17.795307,6.2029796,273,343,68,166,17.0,0.6863442238741109,0.5150422695429918,0.6108390172746403,2.632471596679269,1.5837238016975965,0.49704205617517166,2269.19,0.5589425061326958
1769,33013,146445,34763.0,139609.0,1530.0,2325.0,391.0,2339.0,0.2300568014956056,0.45816993464052286,0.4701075268817204,0.21739130434782608,0.297990594271056,8.0772114,0.64102566,18.882847,36.433445,10.730253,7.5269952,102,107,21,76,13.0,0.27494694340717785,0.0211473151923275,1.24062008461987,2.4560781946761914,0.33450058116491277,0.3216391766683131,2419.36,0.2373792208679026
1770,33015,295223,172104.0,281966.0,1996.0,4943.0,486.0,6142.0,0.5827227396210891,0.5531062124248497,0.6338256119765324,0.5267489711934157,0.5845001628134159,4.7321286,11.987381,6.4878726,16.530514,5.8106046,4.5815043,287,328,48,153,14.0,0.4485267628451167,1.1357358195861633,0.5834476539534053,1.7035198182802778,0.497640901159337,0.43539534672250296,1799.32,0.5829627095449881
1771,33017,123143,55370.0,115545.0,1242.0,3191.0,275.0,2201.0,0.44663983729282963,0.5193236714975845,0.46474459417110625,0.5127272727272727,0.5079509313948205,11.286339,7.1174374,14.560122,19.698601,25.88055,10.779855,81,105,18,56,10.0,0.7417894632262473,0.4646692015055847,1.1052637036686581,1.3381737483633165,1.9396469854337863,0.8003822627020621,955.65,0.44963984960574294
1772,33019,43742,19761.0,42421.0,185.0,271.0,129.0,493.0,0.4516395181631739,0.42162162162162165,0.5166051660516605,0.40310077519379844,0.41379310344827586,10.044772,51.6129,5.4726372,34.394905,20.039682,9.6115847,18,25,7,26,3.0,0.7261891721866051,3.7303501670940644,0.36924866708599696,2.843493650541645,1.2927181985702634,0.6364695769393891,1391.63,0.4517626080197522
1773,34001,274549,147670.0,179566.0,44138.0,20595.0,1050.0,46241.0,0.5302674225632915,0.6175630975576601,0.5443554260742899,0.5428571428571428,0.46992928353625574,11.784201,31.967215,12.448445,20.88892,20.068197,7.1249895,197,324,72,77,5.0,1.6622072814781805,4.445415698944503,2.016086084037035,2.982024265875623,2.856975673455116,0.8780704616937626,1439.26,0.5378639150024221
1774,34003,905116,430234.0,650703.0,52473.0,131329.0,2061.0,145281.0,0.5007676313156694,0.4126503154003011,0.43649155936617196,0.3401261523532266,0.3531088029405084,5.8230848,8.139535,7.3698931,9.0154943,10.215287,4.1978488,783,975,256,249,13.0,0.7828694106530419,1.1528467173953534,0.8601597036385003,1.1130152536898494,0.9827121420883592,0.41924805810688565,603.49,0.47533575806857903
1775,34005,448734,307396.0,331342.0,74505.0,19395.0,985.0,28831.0,0.6796180381599677,0.7128514864774176,0.6906934777004383,0.6944162436548222,0.6701467170753702,5.4791374,10.958904,3.3612542,9.8151035,13.036209,3.9367611,318,274,69,136,8.0,0.5771404856716822,1.1452284643989001,0.3684347044128457,1.04241428097253,1.3919745655204727,0.4056664290385319,2068.31,0.6850294383755187
1776,34007,513657,323197.0,335389.0,100441.0,26257.0,1608.0,73124.0,0.6957711791382544,0.5068647265558885,0.6193015195947748,0.4689054726368159,0.43922651933701656,11.201962,22.404371,12.007588,20.842651,23.912754,5.5209994,393,344,147,150,12.0,2.0171227557542615,4.461113928930344,1.7417746722184606,3.694019859930814,3.208920970245578,0.6939854696994147,573.06,0.6292078176682105
1777,34009,97265,51358.0,87369.0,4565.0,834.0,205.0,6054.0,0.5377078826586089,0.39320920043811614,0.44244604316546765,0.44390243902439025,0.5044598612487611,9.1716652,43.963963,6.6137567,17.66769,25.764683,7.4346647,170,316,43,28,5.0,2.1409748676567633,10.450933909366075,1.1496979315032851,3.455826658017646,5.056199474104565,1.6580585687421132,651.2,0.5280213848763687
1778,34011,156898,90705.0,98430.0,31741.0,1907.0,1746.0,42457.0,0.6204815604998476,0.559497180303078,0.734137388568432,0.4404352806414662,0.4529523988977083,15.548359,23.962517,3.7725825,25.364525,25.720554,8.184104,93,88,31,46,2.0,1.77599879134012,2.9376875306988484,0.41704309428758074,3.6791573539442184,2.2382402707272466,0.7324331459195033,1252.78,0.5781144437787608
1779,34013,783969,256679.0,333868.0,320479.0,35789.0,3056.0,159117.0,0.4773772868319216,0.1902870390883646,0.5130906144346028,0.18324607329842932,0.19404589075962972,14.555176,20.165867,6.7692308,21.109831,20.722475,4.9387307,573,572,362,155,11.0,2.20048590191343,4.44516955233761,0.5947825394540723,5.001364504643712,1.7534201053160297,0.4425165077203837,326.88,0.3274096297175016
1780,34015,288288,200667.0,240890.0,29006.0,7609.0,501.0,13712.0,0.7025862426833824,0.6499000206853754,0.7278223156788014,0.6107784431137725,0.655338389731622,7.1342998,0.0,10.742724,16.484623,20.524553,5.1616473,198,160,40,93,1.0,0.6890237220423207,0.0,0.9687113649985126,1.6647070269941209,1.7393654299792025,0.4693397754945852,834.0,0.6960643523143523
1781,34017,634266,70896.0,342792.0,83925.0,84924.0,4081.0,267853.0,0.13308361922098533,0.09459636580280012,0.08943290471480382,0.047292330311198234,0.07431314937671037,15.141251,13.808463,11.345055,21.085136,18.582739,10.062109,513,554,276,175,8.0,0.7364609275267516,0.7996640904757023,0.46700196526674403,0.8205619860202559,0.3824177939877604,0.325381109075121,119.63,0.11177644710578842
1782,34019,128349,35883.0,117264.0,3451.0,4181.0,167.0,6722.0,0.27746793559830807,0.19327731092436976,0.3877062903611576,0.3473053892215569,0.31151443022909847,3.9702096,0.0,2.2641511,16.20603,9.3565092,3.5210137,95,142,21,27,5.0,0.18160863589683668,0.0,0.07160001058694286,1.028031190180011,0.5316822683361978,0.1794620769018173,1108.05,0.2795736624360143
1783,34021,366513,223439.0,225011.0,74318.0,32752.0,1194.0,55318.0,0.6531236250672189,0.4911596113996609,0.7754030288226673,0.4815745393634841,0.4147293828410282,10.11234,41.622761,4.8229485,19.183855,19.574932,5.219346,299,284,118,90,14.0,1.9847868899380168,8.752233642069783,0.7626546024428822,4.78912309805217,3.0349839858194385,0.6969048987589175,581.61,0.6096345832207861
1784,34023,809858,493277.0,474589.0,78462.0,173293.0,2777.0,148975.0,0.6387927238094435,0.5913945604241544,0.6368116427091689,0.4072740367302845,0.4016445712367847,7.4157805,2.1303258,4.4849625,12.400454,15.727859,4.9676542,643,609,212,266,7.0,1.182403864311899,0.35623203514851837,0.6943255167643452,2.0671670073035653,1.6768079197829793,0.5223002604615401,800.07,0.6090907294859099
1785,34025,630380,428618.0,520716.0,46443.0,31258.0,1211.0,60939.0,0.6942037502208498,0.5860947828520983,0.7241666133469832,0.5656482246077622,0.5621359063982014,6.2672162,11.812391,4.9935937,15.521176,17.883596,4.1210418,524,725,168,189,9.0,1.1356630930230753,2.185403455144837,0.7799879884554106,2.995504510177759,2.6959270391453036,0.6173837611409676,1214.16,0.6799359116723246
1786,34027,492276,350627.0,406683.0,15360.0,44069.0,805.0,56482.0,0.7324156652724604,0.5619140625,0.6938210533481586,0.5180124223602485,0.499079352714139,4.0292096,15.240905,3.050632,14.661498,8.9370489,3.060529,398,493,98,114,13.0,0.5713128145999253,2.2222135597572863,0.3412535163010688,2.025084884556932,0.9216196406999682,0.30407696000560536,1191.86,0.7122569452908531
1787,34029,576567,396294.0,524577.0,18164.0,10081.0,966.0,47783.0,0.6930364846342862,0.6444615723408941,0.704196012300367,0.5900621118012422,0.5968440658811711,9.0236807,2.3980815,6.7624679,18.037697,13.275862,8.3178539,416,433,110,170,12.0,1.18329856595372,0.3170756858941229,0.8314672475727376,2.423357862716826,1.4945256118494554,0.9471419479765076,1628.53,0.687333822435207
1788,34031,501226,220099.0,314001.0,64295.0,25092.0,3348.0,185677.0,0.5505269091499708,0.23684578894159733,0.5060577076358999,0.2840501792114695,0.21555173769502953,15.137805,19.628647,11.566503,24.14654,24.247961,6.1401834,347,399,243,111,6.0,3.2227013983813695,5.238917977879282,1.3281295052217474,5.924171673409741,3.3392041777915384,0.6416608675479532,478.09,0.439121274634596
1789,34033,66083,24434.0,52757.0,9309.0,557.0,240.0,4507.0,0.3272930606365032,0.5908260822859598,0.3859964093357271,0.32916666666666666,0.42023518970490353,10.128234,2.617801,5.3533187,26.486605,22.202665,6.7555294,31,25,16,24,1.0,0.9067107766978783,0.20744532819086273,0.76579581792574,2.475368109920849,1.76950252964706,0.687356489013163,859.62,0.36974713617723165
1790,34035,323444,226489.0,226608.0,28943.0,45650.0,556.0,42091.0,0.7284208854056344,0.5686003524168193,0.7210733844468784,0.5557553956834532,0.5259556674823597,3.5509634,7.524272,3.0218296,6.0545702,7.6690187,2.6329074,271,305,72,67,5.0,0.5535127233419581,1.2200574281904852,0.3824815517871949,0.9718431587382527,0.9487611258604449,0.3082606725337604,781.68,0.7002417729189597
1791,34037,149265,72778.0,139504.0,2677.0,2642.0,234.0,9617.0,0.4852190618190159,0.5468808367575645,0.5238455715367146,0.4358974358974359,0.5544348549443694,4.8012776,5.4878049,6.2763109,18.192677,4.7041817,4.4299598,75,117,27,46,3.0,0.42345252505779984,0.48166190142124793,0.6208732270261,1.7238745759748886,0.3709148159829318,0.4442793100613303,1344.23,0.4875757880280039
1792,34039,536499,246829.0,329052.0,118313.0,24839.0,2080.0,146704.0,0.5266036978957733,0.3478146949194087,0.5690245178952453,0.27884615384615385,0.27971970771076454,9.0667057,17.700258,5.9525771,12.883419,14.944874,4.4334192,382,464,153,138,6.0,1.1895954651440737,2.658189971325043,0.5904395899473737,2.0906658477528732,1.1884459376367036,0.3536587255257579,266.41,0.4600735509292655
1793,34041,108692,53026.0,98137.0,3818.0,2673.0,155.0,7659.0,0.47684359619715294,0.6330539549502358,0.5465768799102132,0.5290322580645161,0.5432824128476302,6.7901692,0.0,0.87786263,10.214034,15.360412,6.1289525,83,81,24,38,4.0,0.7314515175708962,0.0,0.12271028075468639,1.232713686751592,1.794314969674594,0.7352339680775436,924.42,0.48785559194788947
1794,35001,662564,397207.0,459660.0,19652.0,15525.0,31744.0,317089.0,0.5939585780794501,0.5915428455119072,0.6074718196457326,0.6150138608870968,0.6216803484195289,15.612295,26.136244,9.3557787,26.745543,20.278723,9.2329721,568,445,78,225,8.0,1.1018502508693317,1.827536680473207,0.6515277443776902,1.9126888369162955,1.4682238495224875,0.6757334692828338,3006.54,0.5994998219039972
1795,35003,3725,3725.0,3344.0,16.0,7.0,99.0,709.0,1.0,1.0,1.0,1.0,1.0,15.333702,21.428572,0.0,0.0,16.476347,14.959234,0,2,2,5,0.0,8.232860134228188,11.505273557046978,0.0,0.0,8.846360805369125,8.031803489932884,17932.29,1.0
1796,35005,65645,37914.0,46518.0,1323.0,414.0,814.0,34139.0,0.5777763446407842,0.5729402872260015,0.5845410628019323,0.6265356265356266,0.579454582735288,20.986664,45.165237,15.521065,24.017467,27.479261,13.453696,44,41,6,30,1.0,1.107875504941935,2.3851387498235694,0.8127939772247794,1.283192537374393,1.5736219977793595,0.7125422318769821,15709.01,0.5775611242288065
1797,35006,27213,16104.0,11386.0,275.0,149.0,11156.0,9934.0,0.6955910767609345,0.6254545454545455,0.5369127516778524,0.4732879168160631,0.6650895913025971,24.042255,31.376097,0.0,100.0,22.089962,13.604437,15,10,3,16,1.0,1.5684741748910327,2.406011806502649,0.0,5.919002884774032,1.152564446866497,0.997483126913453,11757.21,0.5917759894168229
1798,35007,13750,3915.0,11522.0,64.0,49.0,202.0,6488.0,0.27842388474223223,0.40625,0.14285714285714285,0.3712871287128713,0.28591245376078916,17.154404,32.241814,33.333336,78.431374,23.234474,12.115916,14,19,3,13,2.0,1.0656712726214876,1.9585944229126884,2.9545456909090912,2.4446142545454546,1.8821806120612061,0.7558017323170049,9733.34,0.2847272727272727
1799,35009,48376,27793.0,33728.0,3055.0,625.0,566.0,19117.0,0.5732329222011384,0.6775777414075287,0.7008,0.5477031802120141,0.536904325992572,20.102751,12.636694,10.147058,22.51944,32.187355,11.890154,32,26,5,22,1.0,1.1937159970882376,0.7486945002254831,0.7106231025272031,1.6311418422358193,1.822093258652335,0.6598184140191299,3638.42,0.5745204233504217
1800,35011,2022,350.0,1766.0,3.0,1.0,13.0,779.0,0.18346545866364666,0.0,1.0,0.23076923076923078,0.10141206675224647,21.613997,,,0.0,22.727274,21.287554,1,2,2,2,1.0,3.700588751233954,,,0.0,5.187690938141977,2.1353262583976766,6015.56,0.17309594460929772
1801,35013,209233,116105.0,154989.0,3656.0,2227.0,3147.0,137514.0,0.5501680764441348,0.5303610503282276,0.5383924562191289,0.5414680648236416,0.5782393065433338,24.481237,25.802998,17.614929,18.367348,30.603128,12.064388,122,114,21,60,5.0,1.3634625436137968,1.4248024991238906,0.9376518864798585,0.9925091820266478,1.6631360560232575,0.7001676139556574,9861.41,0.554907686645988
1802,35015,53829,31637.0,41667.0,743.0,356.0,810.0,23731.0,0.5891232870137039,0.5895020188425303,0.6713483146067416,0.5172839506172839,0.5784838397033416,13.590181,18.597561,29.139072,0.0,19.437664,8.6021509,36,41,5,35,1.0,0.7419214307073898,1.0176908605730985,1.595565751843602,0.0,0.9339567542301882,0.4622234559753623,10815.1,0.5877315201842873
1803,35017,29514,11442.0,25058.0,255.0,123.0,400.0,14252.0,0.38969590549924177,0.403921568627451,0.39837398373983746,0.35250000000000004,0.33770698849284314,14.814815,60.508472,4.4025159,0.0,15.815851,12.485095,20,26,5,13,2.0,0.9729981946952434,3.9946980731882356,0.30125891580864916,0.0,0.9444818522565563,0.7142887838817261,10260.58,0.3876804228501728
1804,35019,4687,1335.0,3298.0,79.0,62.0,90.0,3730.0,0.2868405093996361,0.13924050632911392,0.14516129032258066,0.28888888888888886,0.28847184986595176,28.185225,69.230774,,100.0,25.902557,30.873308,3,4,0,7,0.0,0.0,0.0,,0.0,0.0,0.0,7848.91,0.28483038190740345
1805,35021,695,695.0,604.0,2.0,0.0,8.0,299.0,1.0,1.0,,1.0,1.0,19.088017,0.0,15.000001,85.714287,39.215687,6.1261263,0,0,1,0,0.0,27.464772661870505,0.0,21.58273525179856,,56.42544892086332,8.814570215827338,5504.87,1.0
1806,35023,4894,1685.0,4177.0,29.0,23.0,41.0,2769.0,0.3497725640411779,0.0,0.34782608695652173,0.4146341463414634,0.16251354279523295,22.56245,46.153847,,45.882355,22.416813,22.363083,2,5,2,3,0.0,3.1745942672854124,6.59720041093348,,6.52189619942787,3.7984373199637194,1.4852079469365944,8901.43,0.3442991418062934
1807,35025,64727,35397.0,48539.0,2641.0,326.0,770.0,33063.0,0.5384124106388677,0.6069670579326013,0.6012269938650308,0.4597402597402597,0.5660708344675317,17.681032,11.931818,9.782609,35.276966,23.484797,10.293579,53,40,9,36,0.0,1.3444529805633143,0.8932616996640982,0.8256136176976359,2.949081186950269,1.501261607282053,0.8102036814264085,11372.46,0.5468660682559056
1808,35027,20497,10184.0,17439.0,96.0,75.0,489.0,6110.0,0.4975055909169104,0.40625,0.5466666666666666,0.4867075664621677,0.5099836333878887,12.912061,20.754717,0.0,58.620689,24.772409,7.9259367,17,29,3,14,4.0,0.9389762600861494,1.5112827846121257,0.0,4.690341511440699,1.7646854027119336,0.5916131135680945,12512.47,0.49685319802897987
1809,35028,17950,14168.0,15765.0,102.0,1071.0,142.0,2646.0,0.7911195686647637,0.6764705882352942,0.7880485527544351,0.7676056338028169,0.7932728647014361,2.4253211,0.0,0.0,0.0,1.4735165,2.8622668,13,11,3,4,1.0,0.31994117995484206,0.0,0.0,0.0,0.1890383677272549,0.37948054328286557,282.75,0.7893036211699165
1810,35029,25095,14051.0,19511.0,288.0,119.0,317.0,15423.0,0.548664855722413,0.6354166666666666,0.40336134453781514,0.7381703470031545,0.5722622057965376,32.849468,5.2434454,13.592233,58.447487,40.96785,18.981533,20,18,2,16,1.0,1.4658555305912453,0.22928027207645746,0.6883228838746099,1.8788967476530363,2.4101416258595885,0.8657034424371205,7679.81,0.5599123331340905
1811,35031,71492,44353.0,10834.0,360.0,568.0,53988.0,9473.0,0.5658113346870962,0.5083333333333333,0.6901408450704225,0.647384603986071,0.4742953657764172,33.38599,39.240673,0.0,12.121212,28.026161,8.1167955,48,39,12,44,2.0,3.4765910844224654,3.726763984359072,0.0,1.4041308386321958,3.045438114513769,0.6461856135967454,14114.95,0.6203910927096739
1812,35033,4881,4881.0,3462.0,32.0,13.0,64.0,3953.0,1.0,1.0,1.0,1.0,1.0,11.943936,24.468084,0.0,0.0,12.146825,8.1902246,0,1,1,4,1.0,2.447026429010449,5.012924400737554,0.0,0.0,2.4885935259168206,1.6779808645769312,5001.97,1.0
1813,35035,63797,28995.0,46352.0,2251.0,749.0,4271.0,22026.0,0.5072488781498101,0.5966237227898712,0.6181575433911882,0.10208382111917583,0.3102242803958958,19.962814,43.215839,4.3577981,20.121161,27.950848,12.919213,30,36,9,20,6.0,1.279931917382049,3.092475706686448,0.3667835718027125,1.7546660044429558,0.40252620509195514,0.5653977774167549,17128.15,0.4544884555700111
1814,35037,9041,6501.0,7781.0,103.0,88.0,113.0,3834.0,0.7263847834468578,0.5436893203883495,0.8068181818181819,0.7433628318584071,0.6739697443922796,21.092873,35.793358,0.0,0.0,29.393854,15.405237,7,7,2,6,1.0,3.3551578791456254,5.751520982118317,0.0,0.0,4.8336021565474105,2.296795408293881,7444.54,0.7190576263687645
1815,35039,40246,18519.0,20778.0,204.0,170.0,6447.0,28703.0,0.4685244008085475,0.3970588235294118,0.44705882352941173,0.2942453854505972,0.4801937079747761,19.663288,20.966335,0.0,29.71698,20.370762,14.892832,19,16,3,13,3.0,0.6744495680788416,0.7322396916234865,0.0,0.9903024984580125,0.446802369175499,0.5330798752913632,15179.52,0.46014510758833177
1816,35041,19846,12507.0,15252.0,364.0,175.0,253.0,7913.0,0.6151324416469971,0.8021978021978021,0.7885714285714286,0.8142292490118577,0.6734487552129407,22.849869,0.0,73.484848,83.406113,30.302599,17.45554,10,9,1,8,1.0,0.7255893345174249,0.0,2.9703408021989097,3.314102473042427,1.2432360388429644,0.5923315370638765,6338.82,0.6302025597097652
1817,35043,131561,96580.0,89482.0,2800.0,1922.0,16945.0,46129.0,0.7254643391967099,0.765,0.7414151925078043,0.8252581882561227,0.6995165730885127,11.382324,23.020924,5.3074436,6.6785717,13.516387,7.1662283,67,47,12,37,7.0,0.7621580815075051,1.5233261605513195,0.370340239493467,0.45164702511832594,1.0174300025741925,0.45723843349192406,9610.55,0.7341081323492524
1818,35045,130044,75791.0,67048.0,756.0,484.0,47640.0,24776.0,0.5249821023744183,0.5343915343915344,0.6549586776859504,0.6855583543240974,0.49673070713593803,20.772612,31.296661,12.340425,36.474907,21.311756,11.028807,99,57,9,68,3.0,0.8378583788686343,1.1370896158355264,0.4563960494689709,1.6533328082567604,1.011150620867171,0.37914185890761626,14278.8,0.5828104333917751
1819,35047,29393,18599.0,19583.0,412.0,228.0,508.0,22583.0,0.6257468212224888,0.47815533980582525,0.5394736842105263,0.6161417322834646,0.6381791613160341,24.827436,39.708561,0.0,0.0,27.678696,12.290292,16,19,3,14,2.0,1.603448039168828,2.536063602327353,0.0,0.0,1.7406184840731536,0.8005383840597249,12213.93,0.6327697070731126
1820,35049,144170,74463.0,109800.0,1239.0,1672.0,4486.0,73015.0,0.5015938069216758,0.5052461662631154,0.5448564593301436,0.6179224253232277,0.5483393823187016,14.359903,17.488894,17.706364,7.9379559,19.414047,8.4882689,110,158,28,33,5.0,1.4404569058245684,1.703717734401542,1.7374629314341312,0.8399896184213016,2.329877923369742,0.9039651766405581,4945.35,0.5164944163140737
1821,35051,11988,5442.0,10265.0,49.0,49.0,199.0,3352.0,0.4304919629810034,0.4081632653061224,0.40816326530612246,0.5125628140703518,0.5635441527446301,22.477573,22.123894,,0.0,13.778773,25.875135,6,14,2,8,1.0,1.7023328559624022,1.5889487081821225,,0.0,1.1782593699226867,2.432729568022677,10823.46,0.45395395395395394
1822,35053,17866,13254.0,13424.0,188.0,219.0,2082.0,8664.0,0.7181168057210966,0.6436170212765957,0.6438356164383561,0.9423631123919308,0.6989843028624192,26.842075,49.489273,0.0,14.893617,33.714622,11.857948,10,15,1,6,2.0,1.1145726770904143,1.9892017600033194,0.0,0.5367200874393697,1.7783172574184185,0.46392698512027414,17214.83,0.7418560394044554
1823,35055,32937,10367.0,22639.0,143.0,219.0,2031.0,18381.0,0.30610892707275056,0.2727272727272727,0.4018264840182648,0.1999015263417036,0.3668461998803112,17.030027,16.186737,38.46154,22.580645,17.537127,16.086992,24,54,11,14,4.0,1.7901649123415786,1.6547940509052654,3.503191547499772,3.030285486211881,1.1708013178016008,1.9709132801941474,5706.03,0.31475240610863164
1824,35057,16383,6662.0,12460.0,219.0,71.0,383.0,6399.0,0.39446227929373995,0.4337899543378995,0.39436619718309857,0.4151436031331593,0.4781997187060478,19.383522,14.666666,9.8654709,68.333336,30.017385,12.903576,6,2,2,12,1.0,0.9622334563421606,0.7062743697735457,0.5224369372194196,3.2897952583964996,1.5212751468638528,0.7532791812857365,8663.13,0.40664103033632426
1825,35059,4549,1220.0,3718.0,80.0,23.0,89.0,1805.0,0.30500268961807425,0.0,0.2608695652173913,0.0449438202247191,0.11412742382271468,9.8057146,5.0505052,,4.2780747,12.508273,8.3179979,2,5,1,2,1.0,0.5781056391842018,0.3386277577335832,,0.2453329274470261,0.12358091295531058,0.2086857928533196,9903.45,0.2681908111672895
1826,35061,76569,56390.0,56027.0,1071.0,406.0,2915.0,44605.0,0.7295589626430115,0.7880485527544352,0.7783251231527093,0.5876500857632933,0.7508799461943728,19.383917,26.203602,43.803059,19.013237,24.509451,10.647127,45,32,8,22,2.0,1.4915151626066339,1.9973694516193592,3.606570518216734,1.5461588924558658,1.5048367858701281,0.8352951349903646,2761.4,0.7364599250349358
1827,36001,304204,202796.0,237873.0,38609.0,14579.0,654.0,14917.0,0.6574096261450437,0.727343365536533,0.6721997393511214,0.5672782874617737,0.6559629952403297,12.567767,33.934425,16.563065,28.906092,25.082979,8.7349234,345,339,101,154,16.0,2.781691979173279,7.406840748058536,3.999784945335157,6.451254481578195,4.7242375725747285,1.9023695881137106,1354.05,0.6666447515483032
1828,36003,48946,1899.0,47085.0,524.0,452.0,113.0,670.0,0.03905702453010513,0.011450381679389313,0.048672566371681415,0.04424778761061947,0.03283582089552239,16.498514,19.047619,6.8062825,50.0,20.8981,16.28434,20,35,14,24,6.0,0.1830894914217605,0.2127897379831519,0.022291575495412764,0.6960894957744655,0.26448996166626104,0.15294274104084246,2665.9,0.03879785886487149
1829,36005,1385108,33163.0,386497.0,505200.0,49609.0,18260.0,741413.0,0.0340520107529942,0.027121931908155185,0.024410893184704387,0.010240963855421687,0.01151584879142934,28.377279,30.19425,20.73571,25.677172,34.777294,11.798637,963,619,1296,166,42.0,0.6357147487218588,0.9620294617311137,0.5262121791475317,0.5864786739074194,0.33324065852844115,0.12713032503566846,109.04,0.02394253733282892
1830,36007,200600,86599.0,176444.0,9614.0,7065.0,396.0,6778.0,0.42102310081385597,0.49843977532764716,0.5791932059447983,0.5050505050505051,0.47329595750958986,15.48264,16.796875,35.165844,40.417362,34.558823,12.660501,154,173,42,103,8.0,1.39941113690633,1.4806512495128363,3.669881984385931,4.901283060068203,3.6543666122843583,1.2545906561342823,1827.94,0.4316999002991027
1831,36009,80317,13588.0,74639.0,1024.0,528.0,2443.0,1345.0,0.1576119722933051,0.2099609375,0.16477272727272727,0.48014735980352025,0.1724907063197026,15.963137,28.317007,22.246222,22.540474,39.242546,14.875492,41,72,19,37,4.0,0.6388698945493164,1.0558024718497105,1.1049455895029616,0.8786066726222344,4.457361358410992,0.6069922720809868,3388.61,0.16917962573303286
1832,36011,80026,18980.0,74042.0,3195.0,390.0,283.0,1896.0,0.21836255098457633,0.5615023474178403,0.27692307692307694,0.254416961130742,0.35864978902953587,12.149433,19.213974,15.363129,37.597504,21.747967,11.180648,50,65,11,29,6.0,0.39607979094683154,0.5767092713506181,1.1857491686328703,1.431132149743641,0.7605474273864525,0.5511872080392438,1791.19,0.23717291880138955
1833,36013,134905,47526.0,124875.0,3197.0,688.0,689.0,8241.0,0.3424944944944945,0.4766969033468877,0.5305232558139535,0.3904208998548621,0.4876835335517534,17.135283,49.074074,3.9881833,34.692982,50.006908,14.412316,94,145,30,54,8.0,1.3424178160439362,3.7376524593044174,0.4227763157236067,4.092976634936041,4.341664583296239,1.5630219473431983,2745.99,0.3522923538786554
1834,36015,88830,43278.0,78771.0,5828.0,1057.0,233.0,2240.0,0.4881238019067931,0.48713109128345916,0.4985808893093661,0.4592274678111588,0.47946428571428573,15.2386,24.870466,5.8971143,21.991365,30.000002,14.185733,53,74,15,39,4.0,1.2536727519671753,2.049960557094501,0.4850840466704311,1.8514816478937637,2.3263804378233197,1.148522853795774,1055.03,0.4872002701789936
1835,36017,50477,2525.0,48896.0,345.0,204.0,172.0,929.0,0.050126799738219895,0.043478260869565216,0.06372549019607843,0.05232558139534884,0.06673842841765339,13.606298,14.035088,19.708031,11.235955,28.802589,12.994139,27,41,8,34,5.0,0.10787089368584628,0.11150172086047798,0.13580377804441282,0.1134800784826481,0.23885923729481218,0.13744214838449803,2314.29,0.050022782653485746
1836,36019,82128,17061.0,75997.0,3209.0,898.0,286.0,2054.0,0.20165269681697962,0.24337799937675286,0.4298440979955457,0.3146853146853147,0.26241480038948395,13.34206,13.96648,7.762557,21.420883,19.157896,13.106886,39,76,20,53,6.0,0.674955085897192,0.6858509538867158,0.46007100932885464,2.2422657635405994,1.4681250076632897,0.8375805750578905,2688.02,0.20773670368205727
