Label,Type,Symbol,Description,Name on GPS,Comment,Latitude,Longitude,Elevation,Distance to Active Point,Bearing
,,City (Small),,,,43.1137912,-72.9050988,,0000.0000,0000.0000
,,City (Small),,,,43.1137912,-72.9050988,,0000.0000,0000.0000
,,City (Small),,,,43.1137912,-72.9050988,,0000.0000,0000.0000
,,City (Small),,,,43.1145912,-72.9016988,,0000.0000,0000.0000
,,City (Small),,,,43.1145912,-72.9016988,,0000.0000,0000.0000
,,City (Small),,,,43.1136912,-72.9044988,,0000.0000,0000.0000
,,City (Small),,,,43.1152912,-72.9087988,,0000.0000,0000.0000
,,City (Small),,,,43.0975912,-72.8899988,,0000.0000,0000.0000
,,City (Small),,,,43.1137912,-72.9050988,,0000.0000,0000.0000
,,City (Small),,,,43.1152912,-72.9087988,,0000.0000,0000.0000
,,City (Small),,,,43.1131912,-72.9087988,,0000.0000,0000.0000
,,City (Small),,,,43.1136912,-72.9042988,,0000.0000,0000.0000
,,City (Small),,,,43.1136912,-72.9042988,,0000.0000,0000.0000
,,City (Small),,,,43.1136912,-72.9042988,,0000.0000,0000.0000
,,City (Small),,,,43.1137912,-72.9050988,,0000.0000,0000.0000
,,City (Small),,,,43.0195913,-72.6571988,,0000.0000,0000.0000
,,City (Small),,,,43.0622912,-72.6617988,,0000.0000,0000.0000
,,City (Small),,,,43.0376913,-72.6632988,,0000.0000,0000.0000
,,City (Small),,,,43.0381913,-72.6635988,,0000.0000,0000.0000
,,City (Small),,,,43.0557912,-72.6440988,,0000.0000,0000.0000
,,City (Small),,,,43.0482913,-72.6675988,,0000.0000,0000.0000
,,City (Small),,,,43.0457913,-72.6675988,,0000.0000,0000.0000
,,City (Small),,,,43.0465913,-72.6669988,,0000.0000,0000.0000
,,City (Small),,,,43.0300913,-72.6605988,,0000.0000,0000.0000
,,City (Small),,,,43.0995912,-72.7035988,,0000.0000,0000.0000
,,City (Small),,,,43.0529912,-72.6661988,,0000.0000,0000.0000
,,City (Small),,,,43.0772912,-72.7049988,,0000.0000,0000.0000
,,City (Small),,,,43.0505912,-72.6640988,,0000.0000,0000.0000
,,City (Small),,,,43.0277913,-72.6583988,,0000.0000,0000.0000
,,City (Small),,,,43.0462913,-72.6693988,,0000.0000,0000.0000
,,City (Small),,,,43.0273913,-72.7216988,,0000.0000,0000.0000
,,City (Small),,,,43.0782912,-72.7026988,,0000.0000,0000.0000
,,City (Small),,,,43.0822912,-72.7079988,,0000.0000,0000.0000
,,City (Small),,,,43.0466913,-72.6694988,,0000.0000,0000.0000
,,City (Small),,,,43.0822912,-72.7079988,,0000.0000,0000.0000
,,City (Small),,,,42.7694913,-72.5175989,,0000.0000,0000.0000
,,City (Small),,,,42.8007913,-72.5483989,,0000.0000,0000.0000
,,City (Small),,,,42.7622913,-72.5090989,,0000.0000,0000.0000
,,City (Small),,,,42.7629913,-72.5047989,,0000.0000,0000.0000
,,City (Small),,,,42.7610913,-72.4941989,,0000.0000,0000.0000
,,City (Small),,,,42.7602913,-72.5147989,,0000.0000,0000.0000
,,City (Small),,,,42.7629913,-72.5068989,,0000.0000,0000.0000
,,City (Small),,,,42.7667913,-72.5174989,,0000.0000,0000.0000
,,City (Small),,,,42.7611913,-72.4940989,,0000.0000,0000.0000
,,City (Small),,,,43.0403913,-72.7905988,,0000.0000,0000.0000
,,City (Small),,,,43.0409913,-72.7900988,,0000.0000,0000.0000
,,City (Small),,,,43.0292913,-72.8544988,,0000.0000,0000.0000
,,City (Small),,,,43.0479913,-72.7872988,,0000.0000,0000.0000
,,City (Small),,,,43.1042912,-72.8898988,,0000.0000,0000.0000
,,City (Small),,,,42.9259913,-72.8370988,,0000.0000,0000.0000
,,City (Small),,,,42.9588913,-72.8910988,,0000.0000,0000.0000
,,City (Small),,,,42.9394913,-72.8540988,,0000.0000,0000.0000
,,City (Small),,,,42.9394913,-72.8489988,,0000.0000,0000.0000
,,City (Small),,,,42.9405913,-72.8567988,,0000.0000,0000.0000
,,City (Small),,,,42.9425913,-72.8585988,,0000.0000,0000.0000
,,City (Small),,,,42.9438913,-72.8626988,,0000.0000,0000.0000
,,City (Small),,,,42.9658913,-72.8941988,,0000.0000,0000.0000
,,City (Small),,,,42.9676913,-72.8942988,,0000.0000,0000.0000
,,City (Small),,,,42.9676913,-72.8942988,,0000.0000,0000.0000
,,City (Small),,,,42.9463913,-72.8657988,,0000.0000,0000.0000
,,City (Small),,,,42.9489913,-72.8743988,,0000.0000,0000.0000
,,City (Small),,,,42.9495913,-72.8747988,,0000.0000,0000.0000
,,City (Small),,,,42.9495913,-72.8747988,,0000.0000,0000.0000
,,City (Small),,,,42.9501913,-72.8756988,,0000.0000,0000.0000
,,City (Small),,,,42.9649913,-72.8921988,,0000.0000,0000.0000
,,City (Small),,,,43.0255913,-72.8200988,,0000.0000,0000.0000
,,City (Small),,,,42.9551913,-72.8815988,,0000.0000,0000.0000
,,City (Small),,,,42.9556913,-72.8812988,,0000.0000,0000.0000
,,City (Small),,,,42.9688913,-72.8963988,,0000.0000,0000.0000
,,City (Small),,,,43.5879912,-72.7556988,,0000.0000,0000.0000
,,City (Small),,,,42.9407913,-72.8703988,,0000.0000,0000.0000
,,City (Small),,,,42.9710913,-72.8905988,,0000.0000,0000.0000
,,City (Small),,,,42.9678913,-72.8950988,,0000.0000,0000.0000
,,City (Small),,,,42.9455913,-72.8652988,,0000.0000,0000.0000
,,City (Small),,,,43.6100912,-73.1860986,,0000.0000,0000.0000
,,City (Small),,,,42.9391913,-72.8517988,,0000.0000,0000.0000
,,City (Small),,,,42.8017913,-72.7958988,,0000.0000,0000.0000
,,City (Small),,,,43.1143912,-72.7082988,,0000.0000,0000.0000
,,City (Small),,,,43.0840912,-72.7116988,,0000.0000,0000.0000
,,City (Small),,,,43.0425913,-72.8412988,,0000.0000,0000.0000
,,City (Small),,,,43.0367912,-72.5255989,,0000.0000,0000.0000
,,City (Small),,,,43.1032912,-72.4450989,,0000.0000,0000.0000
,,City (Small),,,,43.0416912,-72.4758989,,0000.0000,0000.0000
,,City (Small),,,,43.0383912,-72.5533989,,0000.0000,0000.0000
,,City (Small),,,,43.0458912,-72.4733989,,0000.0000,0000.0000
,,City (Small),,,,43.1228912,-72.4486989,,0000.0000,0000.0000
,,City (Small),,,,43.1228912,-72.4486989,,0000.0000,0000.0000
,,City (Small),,,,43.0863912,-72.4388989,,0000.0000,0000.0000
,,City (Small),,,,43.0861912,-72.4386989,,0000.0000,0000.0000
,,City (Small),,,,43.0964912,-72.4442989,,0000.0000,0000.0000
,,City (Small),,,,43.1011912,-72.4443989,,0000.0000,0000.0000
,,City (Small),,,,43.1113912,-72.4414989,,0000.0000,0000.0000
,,City (Small),,,,43.1220912,-72.4362989,,0000.0000,0000.0000
,,City (Small),,,,43.1232912,-72.4598989,,0000.0000,0000.0000
,,City (Small),,,,43.1241912,-72.4425989,,0000.0000,0000.0000
,,City (Small),,,,43.0460912,-72.5209989,,0000.0000,0000.0000
,,City (Small),,,,43.1237912,-72.4714989,,0000.0000,0000.0000
,,City (Small),,,,43.0702912,-72.4634989,,0000.0000,0000.0000
,,City (Small),,,,43.1188912,-72.4433989,,0000.0000,0000.0000
,,City (Small),,,,42.7969913,-72.8218988,,0000.0000,0000.0000
,,City (Small),,,,42.7878913,-72.8401988,,0000.0000,0000.0000
,,City (Small),,,,42.7927913,-72.8835988,,0000.0000,0000.0000
,,City (Small),,,,42.8105913,-72.8415988,,0000.0000,0000.0000
,,City (Small),,,,42.7878913,-72.8401988,,0000.0000,0000.0000
,,City (Small),,,,42.8661913,-72.8690988,,0000.0000,0000.0000
,,City (Small),,,,42.8686913,-72.8717988,,0000.0000,0000.0000
,,City (Small),,,,42.8602913,-72.8513988,,0000.0000,0000.0000
,,City (Small),,,,42.8691913,-72.8720988,,0000.0000,0000.0000
,,City (Small),,,,42.8714913,-72.8842988,,0000.0000,0000.0000
,,City (Small),,,,42.8762913,-72.8616988,,0000.0000,0000.0000
,,City (Small),,,,42.8766913,-72.8617988,,0000.0000,0000.0000
,,City (Small),,,,44.5190910,-72.3062989,,0000.0000,0000.0000
,,City (Small),,,,42.8633913,-72.8546988,,0000.0000,0000.0000
,,City (Small),,,,42.8775913,-72.8620988,,0000.0000,0000.0000
,,City (Small),,,,42.8693913,-72.8696988,,0000.0000,0000.0000
,,City (Small),,,,42.8678913,-72.8724988,,0000.0000,0000.0000
,,City (Small),,,,42.8678913,-72.8724988,,0000.0000,0000.0000
,,City (Small),,,,42.9161913,-72.8584988,,0000.0000,0000.0000
,,City (Small),,,,42.8689913,-72.8725988,,0000.0000,0000.0000
,,City (Small),,,,44.4498910,-73.1127986,,0000.0000,0000.0000
,,City (Small),,,,42.8692913,-72.8731988,,0000.0000,0000.0000
,,City (Small),,,,42.8692913,-72.8731988,,0000.0000,0000.0000
,,City (Small),,,,42.8892913,-72.8594988,,0000.0000,0000.0000
,,City (Small),,,,42.8679913,-72.8708988,,0000.0000,0000.0000
,,City (Small),,,,42.8683913,-72.8705988,,0000.0000,0000.0000
,,City (Small),,,,42.9027913,-72.8649988,,0000.0000,0000.0000
,,City (Small),,,,42.8695913,-72.8737988,,0000.0000,0000.0000
,,City (Small),,,,42.8889913,-72.8620988,,0000.0000,0000.0000
,,City (Small),,,,42.8710913,-72.9036988,,0000.0000,0000.0000
,,City (Small),,,,42.8686913,-72.8709988,,0000.0000,0000.0000
,,City (Small),,,,42.9080913,-72.8479988,,0000.0000,0000.0000
,,City (Small),,,,42.8704913,-72.8742988,,0000.0000,0000.0000
,,City (Small),,,,42.8705913,-72.8743988,,0000.0000,0000.0000
,,City (Small),,,,42.9143913,-72.8338988,,0000.0000,0000.0000
,,City (Small),,,,42.9160913,-72.8360988,,0000.0000,0000.0000
,,City (Small),,,,42.8663913,-72.8659988,,0000.0000,0000.0000
,,City (Small),,,,42.9062913,-72.8496988,,0000.0000,0000.0000
,,City (Small),,,,42.8681913,-72.8715988,,0000.0000,0000.0000
,,City (Small),,,,42.8661913,-72.8653988,,0000.0000,0000.0000
,,City (Small),,,,42.8990913,-72.8882988,,0000.0000,0000.0000
,,City (Small),,,,42.9092913,-72.8467988,,0000.0000,0000.0000
,,City (Small),,,,42.8679913,-72.8713988,,0000.0000,0000.0000
,,City (Small),,,,42.9140913,-72.8394988,,0000.0000,0000.0000
,,City (Small),,,,42.8585913,-72.8033988,,0000.0000,0000.0000
,,City (Small),,,,42.8654913,-72.8638988,,0000.0000,0000.0000
,,City (Small),,,,44.8071909,-73.0833986,,0000.0000,0000.0000
,,City (Small),,,,42.8689913,-72.8717988,,0000.0000,0000.0000
,,City (Small),,,,42.8644913,-72.8632988,,0000.0000,0000.0000
,,City (Small),,,,43.1489912,-72.7558988,,0000.0000,0000.0000
,,City (Small),,,,43.2221912,-72.7131988,,0000.0000,0000.0000
,,City (Small),,,,42.8502913,-72.5561989,,0000.0000,0000.0000
,,City (Small),,,,43.4055912,-72.4066989,,0000.0000,0000.0000
,,City (Small),,,,43.4048912,-72.4100989,,0000.0000,0000.0000
,,City (Small),,,,43.4066912,-72.4071989,,0000.0000,0000.0000
,,City (Small),,,,43.4955912,-72.3879989,,0000.0000,0000.0000
,,City (Small),,,,43.4185912,-72.4039989,,0000.0000,0000.0000
,,City (Small),,,,43.7310911,-72.6164988,,0000.0000,0000.0000
,,City (Small),,,,43.7252911,-72.5897988,,0000.0000,0000.0000
,,City (Small),,,,43.7196911,-72.6212988,,0000.0000,0000.0000
,,City (Small),,,,43.7225911,-72.6213988,,0000.0000,0000.0000
,,City (Small),,,,43.7244911,-72.6157988,,0000.0000,0000.0000
,,City (Small),,,,43.7283911,-72.6186988,,0000.0000,0000.0000
,,City (Small),,,,43.7291911,-72.6204988,,0000.0000,0000.0000
,,City (Small),,,,43.7302911,-72.6210988,,0000.0000,0000.0000
,,City (Small),,,,43.7286911,-72.6189988,,0000.0000,0000.0000
,,City (Small),,,,43.7270911,-72.6194988,,0000.0000,0000.0000
,,City (Small),,,,43.8314911,-72.6362988,,0000.0000,0000.0000
,,City (Small),,,,43.8299911,-72.6325988,,0000.0000,0000.0000
,,City (Small),,,,43.8265911,-72.6286988,,0000.0000,0000.0000
,,City (Small),,,,43.8095911,-72.6501988,,0000.0000,0000.0000
,,City (Small),,,,43.8279911,-72.6306988,,0000.0000,0000.0000
,,City (Small),,,,43.8315911,-72.6337988,,0000.0000,0000.0000
,,City (Small),,,,43.8642911,-72.6469988,,0000.0000,0000.0000
,,City (Small),,,,43.8317911,-72.6337988,,0000.0000,0000.0000
,,City (Small),,,,43.8317911,-72.6337988,,0000.0000,0000.0000
,,City (Small),,,,43.8049911,-72.6650988,,0000.0000,0000.0000
,,City (Small),,,,43.8369911,-72.6394988,,0000.0000,0000.0000
,,City (Small),,,,43.7924911,-72.6516988,,0000.0000,0000.0000
,,City (Small),,,,43.8214911,-72.6315988,,0000.0000,0000.0000
,,City (Small),,,,43.8332911,-72.6339988,,0000.0000,0000.0000
,,City (Small),,,,43.8331911,-72.6434988,,0000.0000,0000.0000
,,City (Small),,,,43.5868911,-72.6211988,,0000.0000,0000.0000
,,City (Small),,,,43.5998912,-72.7493988,,0000.0000,0000.0000
,,City (Small),,,,43.5883912,-72.6594988,,0000.0000,0000.0000
,,City (Small),,,,43.5879912,-72.6560988,,0000.0000,0000.0000
,,City (Small),,,,43.5879912,-72.6560988,,0000.0000,0000.0000
,,City (Small),,,,43.5882911,-72.6289988,,0000.0000,0000.0000
,,City (Small),,,,43.5881911,-72.6242988,,0000.0000,0000.0000
,,City (Small),,,,44.4363910,-73.1694986,,0000.0000,0000.0000
,,City (Small),,,,43.5889912,-72.6577988,,0000.0000,0000.0000
,,City (Small),,,,43.4718912,-72.5217989,,0000.0000,0000.0000
,,City (Small),,,,43.4626912,-72.4687989,,0000.0000,0000.0000
,,City (Small),,,,43.3844912,-72.6173988,,0000.0000,0000.0000
,,City (Small),,,,43.3844912,-72.6173988,,0000.0000,0000.0000
,,City (Small),,,,43.3827912,-72.6463988,,0000.0000,0000.0000
,,City (Small),,,,43.3819912,-72.6103988,,0000.0000,0000.0000
,,City (Small),,,,43.3827912,-72.6071988,,0000.0000,0000.0000
,,City (Small),,,,43.3804912,-72.6425988,,0000.0000,0000.0000
,,City (Small),,,,43.3889912,-72.5975988,,0000.0000,0000.0000
,,City (Small),,,,43.3808912,-72.6437988,,0000.0000,0000.0000
,,City (Small),,,,43.3919912,-72.5950988,,0000.0000,0000.0000
,,City (Small),,,,43.3815912,-72.6402988,,0000.0000,0000.0000
,,City (Small),,,,43.4406912,-72.6534988,,0000.0000,0000.0000
,,City (Small),,,,43.3819912,-72.6372988,,0000.0000,0000.0000
,,City (Small),,,,43.3735912,-72.6087988,,0000.0000,0000.0000
,,City (Small),,,,43.3836912,-72.6368988,,0000.0000,0000.0000
,,City (Small),,,,43.2746912,-72.6026988,,0000.0000,0000.0000
,,City (Small),,,,43.3327912,-72.5592989,,0000.0000,0000.0000
,,City (Small),,,,43.2775912,-72.5983988,,0000.0000,0000.0000
,,City (Small),,,,43.2676912,-72.5899988,,0000.0000,0000.0000
,,City (Small),,,,43.2589912,-72.5770989,,0000.0000,0000.0000
,,City (Small),,,,43.2605912,-72.5851989,,0000.0000,0000.0000
,,City (Small),,,,43.2629912,-72.5904988,,0000.0000,0000.0000
,,City (Small),,,,43.2650912,-72.5989988,,0000.0000,0000.0000
,,City (Small),,,,43.2662912,-72.6192988,,0000.0000,0000.0000
,,City (Small),,,,43.2650912,-72.5994988,,0000.0000,0000.0000
,,City (Small),,,,43.1343912,-72.4450989,,0000.0000,0000.0000
,,City (Small),,,,43.2612912,-72.5843989,,0000.0000,0000.0000
,,City (Small),,,,43.2612912,-72.5843989,,0000.0000,0000.0000
,,City (Small),,,,43.2603912,-72.5898989,,0000.0000,0000.0000
,,City (Small),,,,43.3242912,-72.6057988,,0000.0000,0000.0000
,,City (Small),,,,43.2648912,-72.6007988,,0000.0000,0000.0000
,,City (Small),,,,43.2727912,-72.5897988,,0000.0000,0000.0000
,,City (Small),,,,43.2378912,-72.5551989,,0000.0000,0000.0000
,,City (Small),,,,43.2642912,-72.5994988,,0000.0000,0000.0000
,,City (Small),,,,43.2624912,-72.5926988,,0000.0000,0000.0000
,,City (Small),,,,43.2587912,-72.5892989,,0000.0000,0000.0000
,,City (Small),,,,43.2559912,-72.5808989,,0000.0000,0000.0000
,,City (Small),,,,43.2624912,-72.5942988,,0000.0000,0000.0000
,,City (Small),,,,43.2673912,-72.5894988,,0000.0000,0000.0000
,,City (Small),,,,43.2776912,-72.5969988,,0000.0000,0000.0000
,,City (Small),,,,43.2633912,-72.5982988,,0000.0000,0000.0000
,,City (Small),,,,43.2678912,-72.5895988,,0000.0000,0000.0000
,,City (Small),,,,43.2559912,-72.5792989,,0000.0000,0000.0000
,,City (Small),,,,43.2585912,-72.5890989,,0000.0000,0000.0000
,,City (Small),,,,43.2558912,-72.5785989,,0000.0000,0000.0000
,,City (Small),,,,43.2549912,-72.5788989,,0000.0000,0000.0000
,,City (Small),,,,43.3273912,-72.5944988,,0000.0000,0000.0000
,,City (Small),,,,43.2701912,-72.6222988,,0000.0000,0000.0000
,,City (Small),,,,43.2535912,-72.5814989,,0000.0000,0000.0000
,,City (Small),,,,43.2646912,-72.5954988,,0000.0000,0000.0000
,,City (Small),,,,43.2639912,-72.5985988,,0000.0000,0000.0000
,,City (Small),,,,43.2636912,-72.5964988,,0000.0000,0000.0000
,,City (Small),,,,43.2721912,-72.6681988,,0000.0000,0000.0000
,,City (Small),,,,43.2672912,-72.6105988,,0000.0000,0000.0000
,,City (Small),,,,43.2502912,-72.5780989,,0000.0000,0000.0000
,,City (Small),,,,43.7770911,-72.7040988,,0000.0000,0000.0000
,,City (Small),,,,43.6582911,-72.3186989,,0000.0000,0000.0000
,,City (Small),,,,43.6525911,-72.3912989,,0000.0000,0000.0000
,,City (Small),,,,43.6484911,-72.3188989,,0000.0000,0000.0000
,,City (Small),,,,43.6531911,-72.3177989,,0000.0000,0000.0000
,,City (Small),,,,43.6477911,-72.3344989,,0000.0000,0000.0000
,,City (Small),,,,43.6441911,-72.3398989,,0000.0000,0000.0000
,,City (Small),,,,43.6591911,-72.3364989,,0000.0000,0000.0000
,,City (Small),,,,43.6467911,-72.3189989,,0000.0000,0000.0000
,,City (Small),,,,43.6338911,-72.3488989,,0000.0000,0000.0000
,,City (Small),,,,43.4775912,-72.3872989,,0000.0000,0000.0000
,,City (Small),,,,43.6611911,-72.3403989,,0000.0000,0000.0000
,,City (Small),,,,43.6610911,-72.3403989,,0000.0000,0000.0000
,,City (Small),,,,43.6461911,-72.3182989,,0000.0000,0000.0000
,,City (Small),,,,43.6727911,-72.3781989,,0000.0000,0000.0000
,,City (Small),,,,43.6459911,-72.4192989,,0000.0000,0000.0000
,,City (Small),,,,43.6730911,-72.3091989,,0000.0000,0000.0000
,,City (Small),,,,43.6502911,-72.3218989,,0000.0000,0000.0000
,,City (Small),,,,43.6875911,-72.3217989,,0000.0000,0000.0000
,,City (Small),,,,43.6775911,-72.3045989,,0000.0000,0000.0000
,,City (Small),,,,43.6563911,-72.3198989,,0000.0000,0000.0000
,,City (Small),,,,43.6681911,-72.3108989,,0000.0000,0000.0000
,,City (Small),,,,43.6568911,-72.4404989,,0000.0000,0000.0000
,,City (Small),,,,43.6558911,-72.4421989,,0000.0000,0000.0000
,,City (Small),,,,43.6620911,-72.3880989,,0000.0000,0000.0000
,,City (Small),,,,43.6620911,-72.3880989,,0000.0000,0000.0000
,,City (Small),,,,43.6452911,-72.3416989,,0000.0000,0000.0000
,,City (Small),,,,43.6590911,-72.3878989,,0000.0000,0000.0000
,,City (Small),,,,43.6590911,-72.3878989,,0000.0000,0000.0000
,,City (Small),,,,43.6577911,-72.3188989,,0000.0000,0000.0000
,,City (Small),,,,44.4998910,-73.1832986,,0000.0000,0000.0000
,,City (Small),,,,44.4998910,-73.1832986,,0000.0000,0000.0000
,,City (Small),,,,43.6435911,-72.3286989,,0000.0000,0000.0000
,,City (Small),,,,43.6469911,-72.3345989,,0000.0000,0000.0000
,,City (Small),,,,43.6453911,-72.4191989,,0000.0000,0000.0000
,,City (Small),,,,43.6460911,-72.3449989,,0000.0000,0000.0000
,,City (Small),,,,43.6460911,-72.3449989,,0000.0000,0000.0000
,,City (Small),,,,43.6354911,-72.4504989,,0000.0000,0000.0000
,,City (Small),,,,43.6354911,-72.4504989,,0000.0000,0000.0000
,,City (Small),,,,43.6494911,-72.3930989,,0000.0000,0000.0000
,,City (Small),,,,43.6378911,-72.4026989,,0000.0000,0000.0000
,,City (Small),,,,43.6372911,-72.4058989,,0000.0000,0000.0000
,,City (Small),,,,43.6294911,-72.4549989,,0000.0000,0000.0000
,,City (Small),,,,43.6438911,-72.4227989,,0000.0000,0000.0000
,,City (Small),,,,43.6611911,-72.3140989,,0000.0000,0000.0000
,,City (Small),,,,43.6476911,-72.4220989,,0000.0000,0000.0000
,,City (Small),,,,43.6290911,-72.4186989,,0000.0000,0000.0000
,,City (Small),,,,43.6584911,-72.3194989,,0000.0000,0000.0000
,,City (Small),,,,43.5454912,-72.4259989,,0000.0000,0000.0000
,,City (Small),,,,43.5387912,-72.4002989,,0000.0000,0000.0000
,,City (Small),,,,43.5401912,-72.4020989,,0000.0000,0000.0000
,,City (Small),,,,43.0721913,-73.1534987,,0000.0000,0000.0000
,,City (Small),,,,42.9202913,-73.2358987,,0000.0000,0000.0000
,,City (Small),,,,42.8960913,-73.2045987,,0000.0000,0000.0000
,,City (Small),,,,43.0731913,-73.1568987,,0000.0000,0000.0000
,,City (Small),,,,42.8798913,-73.1992987,,0000.0000,0000.0000
,,City (Small),,,,42.8739913,-73.2073987,,0000.0000,0000.0000
,,City (Small),,,,42.8739913,-73.2073987,,0000.0000,0000.0000
,,City (Small),,,,42.8940913,-73.2031987,,0000.0000,0000.0000
,,City (Small),,,,42.8791913,-73.1966987,,0000.0000,0000.0000
,,City (Small),,,,42.8798913,-73.1750987,,0000.0000,0000.0000
,,City (Small),,,,42.8850913,-73.1975987,,0000.0000,0000.0000
,,City (Small),,,,42.8953913,-73.1980987,,0000.0000,0000.0000
,,City (Small),,,,42.8779913,-73.1973987,,0000.0000,0000.0000
,,City (Small),,,,42.8821913,-73.1826987,,0000.0000,0000.0000
,,City (Small),,,,42.8955913,-73.2034987,,0000.0000,0000.0000
,,City (Small),,,,42.8804913,-73.1993987,,0000.0000,0000.0000
,,City (Small),,,,42.8953913,-73.2042987,,0000.0000,0000.0000
,,City (Small),,,,42.8824913,-73.1677987,,0000.0000,0000.0000
,,City (Small),,,,42.8954913,-73.2047987,,0000.0000,0000.0000
,,City (Small),,,,42.8962913,-73.2054987,,0000.0000,0000.0000
,,City (Small),,,,42.8804913,-73.1928987,,0000.0000,0000.0000
,,City (Small),,,,42.8766913,-73.1995987,,0000.0000,0000.0000
,,City (Small),,,,42.8972913,-73.2058987,,0000.0000,0000.0000
,,City (Small),,,,42.8778913,-73.2003987,,0000.0000,0000.0000
,,City (Small),,,,42.8767913,-73.1999987,,0000.0000,0000.0000
,,City (Small),,,,42.8769913,-73.1941987,,0000.0000,0000.0000
,,City (Small),,,,42.8806913,-73.1934987,,0000.0000,0000.0000
,,City (Small),,,,42.8817913,-73.1984987,,0000.0000,0000.0000
,,City (Small),,,,42.8821913,-73.1990987,,0000.0000,0000.0000
,,City (Small),,,,43.1378912,-73.0930987,,0000.0000,0000.0000
,,City (Small),,,,42.9137913,-73.1883987,,0000.0000,0000.0000
,,City (Small),,,,42.9069913,-73.2226987,,0000.0000,0000.0000
,,City (Small),,,,42.8769913,-73.1815987,,0000.0000,0000.0000
,,City (Small),,,,42.9224913,-73.2088987,,0000.0000,0000.0000
,,City (Small),,,,42.8833913,-73.2020987,,0000.0000,0000.0000
,,City (Small),,,,42.8797913,-73.2411987,,0000.0000,0000.0000
,,City (Small),,,,42.8749913,-73.2093987,,0000.0000,0000.0000
,,City (Small),,,,42.8480913,-73.1721987,,0000.0000,0000.0000
,,City (Small),,,,42.8916913,-73.2081987,,0000.0000,0000.0000
,,City (Small),,,,42.9279913,-73.2087987,,0000.0000,0000.0000
,,City (Small),,,,42.8699913,-73.2034987,,0000.0000,0000.0000
,,City (Small),,,,42.8755913,-73.0775987,,0000.0000,0000.0000
,,City (Small),,,,42.8994913,-73.2091987,,0000.0000,0000.0000
,,City (Small),,,,42.8996913,-73.2098987,,0000.0000,0000.0000
,,City (Small),,,,42.9298913,-73.2421987,,0000.0000,0000.0000
,,City (Small),,,,42.8828913,-73.2168987,,0000.0000,0000.0000
,,City (Small),,,,42.8985913,-73.2109987,,0000.0000,0000.0000
,,City (Small),,,,42.8985913,-73.2109987,,0000.0000,0000.0000
,,City (Small),,,,42.8985913,-73.2109987,,0000.0000,0000.0000
,,City (Small),,,,42.8987913,-73.2128987,,0000.0000,0000.0000
,,City (Small),,,,42.8767913,-73.1922987,,0000.0000,0000.0000
,,City (Small),,,,42.9001913,-73.2106987,,0000.0000,0000.0000
,,City (Small),,,,42.9001913,-73.2106987,,0000.0000,0000.0000
,,City (Small),,,,42.9007913,-73.2106987,,0000.0000,0000.0000
,,City (Small),,,,42.9001913,-73.2115987,,0000.0000,0000.0000
,,City (Small),,,,42.9010913,-73.2115987,,0000.0000,0000.0000
,,City (Small),,,,42.8830913,-73.1963987,,0000.0000,0000.0000
,,City (Small),,,,42.8836913,-73.1965987,,0000.0000,0000.0000
,,City (Small),,,,42.8806913,-73.2016987,,0000.0000,0000.0000
,,City (Small),,,,42.9066913,-73.2199987,,0000.0000,0000.0000
,,City (Small),,,,42.8793913,-73.1994987,,0000.0000,0000.0000
,,City (Small),,,,42.9308913,-73.2423987,,0000.0000,0000.0000
,,City (Small),,,,42.8775913,-73.2029987,,0000.0000,0000.0000
,,City (Small),,,,42.9309913,-73.2422987,,0000.0000,0000.0000
,,City (Small),,,,42.9285913,-73.2423987,,0000.0000,0000.0000
,,City (Small),,,,42.8816913,-73.1928987,,0000.0000,0000.0000
,,City (Small),,,,42.8789913,-73.1989987,,0000.0000,0000.0000
,,City (Small),,,,42.8834913,-73.1928987,,0000.0000,0000.0000
,,City (Small),,,,42.8728913,-73.1895987,,0000.0000,0000.0000
,,City (Small),,,,42.8936913,-73.1975987,,0000.0000,0000.0000
,,City (Small),,,,42.8837913,-73.1928987,,0000.0000,0000.0000
,,City (Small),,,,42.8874913,-73.1956987,,0000.0000,0000.0000
,,City (Small),,,,42.8859913,-73.1992987,,0000.0000,0000.0000
,,City (Small),,,,42.8861913,-73.1995987,,0000.0000,0000.0000
,,City (Small),,,,42.8872913,-73.2002987,,0000.0000,0000.0000
,,City (Small),,,,42.8696913,-73.2048987,,0000.0000,0000.0000
,,City (Small),,,,42.8988913,-73.2337987,,0000.0000,0000.0000
,,City (Small),,,,42.8821913,-73.2064987,,0000.0000,0000.0000
,,City (Small),,,,42.8783913,-73.1963987,,0000.0000,0000.0000
,,City (Small),,,,42.8782913,-73.1961987,,0000.0000,0000.0000
,,City (Small),,,,42.8782913,-73.1961987,,0000.0000,0000.0000
,,City (Small),,,,42.8784913,-73.1951987,,0000.0000,0000.0000
,,City (Small),,,,43.1781912,-73.0555987,,0000.0000,0000.0000
,,City (Small),,,,43.1725912,-73.0718987,,0000.0000,0000.0000
,,City (Small),,,,42.8859913,-73.2111987,,0000.0000,0000.0000
,,City (Small),,,,42.8932913,-73.2038987,,0000.0000,0000.0000
,,City (Small),,,,42.9084913,-73.2223987,,0000.0000,0000.0000
,,City (Small),,,,42.8715913,-73.1959987,,0000.0000,0000.0000
,,City (Small),,,,42.8777913,-73.1929987,,0000.0000,0000.0000
,,City (Small),,,,42.8781913,-73.1938987,,0000.0000,0000.0000
